wash.smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
Brc1cc([C@H]2N(C(=O)C)N=C(c3oc(C)cc3)O2)c(OC(=O)C)cc1,,C21092284,99.999901,0,0,0,1,0,1,0,0,0,0
O=C(N1CCN(C(=O)c2c(C)c3ccccc3o2)CC1)[C@H]1Oc2ccccc2OC1,,C23540773,100,0,0,1,0,0,1,0,0,1,0
FC(F)(F)c1nc2ccnc(N3CCN(C(=O)c4nn(C)c(C)c4)CC3)c2cc1,,C24906779,61.708359,0,0,0,1,0,1,0,0,0,1
O=C(CN1CCOCC1)N1CCN(C(=O)Cc2coc3ccc4ccccc4c23)CC1,,C24966101,94.839775,0,0,0,1,0,0,0,0,1,0
O=C(Cc1c(C)oc(-c2ccccc2)n1)N1C[C@@H](C(=O)N(C)C)Oc2ccccc12,,C25052763,100,0,0,0,1,0,1,0,0,0,1
O=C(CN1C(=O)c2oc3ccccc3c2N=C1)c1c(C)n(-c2sccn2)c(C)c1,,C26661274,99.846222,0,0,0,0,0,0,0,0,0,1
Fc1c(C#N)c(N2CCN(C(=O)CCN3C(=O)COc4ccccc34)CC2)ccc1,,C31402060,100,0,0,0,1,0,1,0,0,0,0
Clc1c(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc(-n2nnnc2)cc1,,C32102344,100,0,0,0,0,0,0,0,0,1,0
O=C/1N(Cc2ncccc2)C(=O)c2ccccc2\C\1=C/c1nn(-c2ccccc2)nc1,,C32674143,99.179855,0,0,0,0,0,1,0,0,0,1
O=C(N1CCN(C=2C(=O)N(CC)c3ccccc3N=2)CC1)c1cc(N(C)C)ccc1,,C33290551,94.761299,0,0,0,0,0,1,0,0,0,1
Fc1ccc2OC=3C(=O)N(Cc4occc4)[C@]4(C(=O)N(C)c5ccccc45)C=3C(=O)c2c1,,C33666246,100,0,0,0,0,0,0,0,0,0,0
O=C(CN1C(=O)N(CCC)c2sc3CC(C)=C(C)c3c2C1=O)N1CCOCC1,,C34723592,100,0,0,0,1,0,1,0,0,1,1
O=C(CN1C(=O)N(CC(C)=C)c2sc3CCCCc3c2C1=O)N1CCOCC1,,C34727631,100,0,0,0,1,0,1,0,0,1,1
Fc1ccc(-n2ncc3c(N4CCN(C(=O)C5CC5)CC4)[nH+]c(C4CC4)nc23)cc1,,C36006046,53.988663,0,0,0,0,0,0,0,1,0,0
FC(F)[C@H]1n2nc(C)cc2N(C(=O)c2cc(C3CC3)nc3onc(C)c23)[C@H](C)C1,,C36613833,99.483116,0,0,0,1,0,1,0,0,0,0
FC(F)[C@@H]1n2nc(C)cc2N(C(=O)c2cc(C3CC3)nc3onc(C)c23)[C@H](C)C1,,C36613834,99.483116,0,0,0,1,0,1,0,0,0,0
O=C1N([C@H](c2cnccc2)C=2C(=O)c3cc(C)ccc3OC1=2)c1sc(CC)nn1,,C38712563,99.646774,0,0,0,0,0,1,0,0,0,0
O=C1N([C@H](c2ccncc2)C=2C(=O)c3cc(CC)ccc3OC1=2)c1sc(C)nn1,,C38730986,99.564308,0,0,0,0,0,1,0,0,0,0
Cl/C(=C\[C@H]1C(=O)N(C)C(=O)N(C)C1)/C1=NC(=O)C=2C(S[C@H]3CCCCC=23)=N1,,C38747833,99.995583,0,0,0,0,0,0,0,0,0,0
Clc1nc(S[C@H](C)C(=O)N2CCN(c3ccccc3)CC2)c2nc[nH]c2n1,,C39276259,80.193489,0,0,0,1,0,1,0,1,0,0
Clc1c(C(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)sc2ccccc12,,C40060523,100,0,0,0,1,0,0,0,1,1,0
S(=O)(=O)(N(C)c1ccc(-c2nc(C=3C(=O)N(C)N=C(C)C=3C)sc2)cc1)C,,C40071792,100,0,0,0,1,0,1,0,1,0,0
O=C(N1C[C@@H](C)O[C@@H](C)C1)c1oc(CN2[C@@H](c3cocc3)c3n(CC2)ccc3)cc1,,C40383967,79.597816,0,0,0,1,0,1,0,0,1,0
Fc1c(N2CCC(C(=O)N3CC[NH+](C)CC3)CC2)ccc(-c2nc(C3CC3)on2)c1,,C40901838,94.70903,0,0,0,0,0,0,0,0,0,0
O=C(N1CCN(C(=O)c2cccc3ccccc23)CC1)c1nnn(-c2ccccc2)c1,,C46643668,99.998817,0,1,0,0,0,1,0,0,0,0
O=C(C)c1ccc(N2C(=O)[C@@H]3[C@H](C(=O)c4ccccc4)N4N=CCC=C4[C@@H]3C2=O)cc1,,C18038101,99.977547,0,0,0,0,0,1,0,0,0,0
O=C(C)c1ccc(N2C(=O)[C@@H]3[C@H](C(=O)c4ccccc4)N4N=CCC=C4[C@@H]3C2=O)cc1,,C18038316,99.977547,0,0,0,0,0,1,0,0,0,0
S(=O)(=O)(N1[C@@H](C2CC2)C=2CN=NC=2C(=O)C21CC2)c1ncc(C(F)(F)F)cc1,,C52572205,100,0,0,1,1,1,1,0,0,1,0
ClC1=CN2C(=O)C=C(CN3CCN(S(=O)(=O)c4c(F)cccc4)CC3)[NH+]=C2C=C1,,C23704726,93.61618,0,0,0,1,1,0,0,0,0,0
Brc1nn(C)c2N=CN(CC(=O)Oc3c(C)c(C)ccc3C)C(=O)c12,,C60372975,99.962708,0,0,0,1,0,1,0,0,0,0
Brc1ccc(-c2[nH]nc(C(=O)N3CCN(c4ncccn4)CC3)c2)cc1,,C63557940,96.675354,0,0,0,1,0,0,0,0,0,0
Clc1ccc2S(=O)(=O)C(C(=O)N3CCOCC3)=NN(CCC(C)C)c2c1,,C65183386,100,0,0,0,1,0,1,0,0,1,1
Clc1ccc2N(Cc3c(C)cccc3)N=C(C(=O)N3CCOCC3)S(=O)(=O)c2c1,,C65183392,100,0,0,0,1,0,1,0,0,1,1
FC(F)(F)c1ccc(C(=O)N2CCN(c3ncnc(-n4nccc4)c3)CC2)cc1,,C65365638,99.585495,0,0,0,1,0,1,0,0,0,0
Clc1ccc(S(=O)(=O)CC(=O)Nc2ccc(-c3n4CCCCCc4nn3)cc2)cc1,,C02635321,99.457359,0,0,0,1,0,1,0,0,0,0
S(CC(=O)Nc1sccn1)c1ncnc2c1sc1nc3CC(C)(C)OCc3cc21,,C02876927,99.536674,0,0,0,1,0,1,1,0,0,0
Fc1ccc(N2C(CN3C(=O)[C@@](C)(c4ccc(F)cc4)NC3=O)=Nc3ccccc3C2=O)cc1,,C08705297,99.466911,0,0,0,1,0,0,0,0,0,0
Clc1c(OCC(=O)N[C@@H]2CS(=O)(=O)C=C2)cc2OC(=O)C=C(c3ccccc3)c2c1,,C09302907,100,0,0,1,1,0,1,0,1,0,0
Clc1cc(NC(=O)CN(S(=O)(=O)c2ccc3N(C(=O)C)[C@@H](C)Cc3c2)C)c(C)cc1,,C09396835,100,0,0,0,1,0,1,1,0,1,1
S(=O)(=O)(N(C)C(C)C)c1ccc(C(=O)Nc2sc3c(n2)ccc2sc(C)nc32)cc1,,C10098312,100,0,0,0,0,0,1,0,1,0,0
Fc1c(F)ccc([C@]2(C)C(=O)N(Cc3nc(N(C(=O)C)c4ccccc4)sc3)C(=O)N2)c1,,C10805656,99.999596,0,0,0,1,0,0,0,0,0,1
FC(F)(F)c1ccc(NC(=O)CN2C(=O)c3n(-c4ccc(F)cc4)ncc3C(C)=N2)cc1,,C12228331,94.843918,0,0,0,1,0,0,1,0,0,0
Brc1cc(C)c(NC(=O)CN(C)C(=O)c2ccc3C(=O)N(C)C(=O)c3c2)cc1,,C12981845,100,0,0,0,1,0,1,1,0,1,1
Clc1c(C(F)(F)F)cc(S(=O)(=O)N2CCN(c3c(C(=O)[O-])cccn3)CC2)cc1,,C13090820,91.235664,0,0,1,1,0,0,0,0,1,1
Clc1c(Cl)ccc(Cn2c(/C=C/3\C(=O)N(Cc4occc4)C(=O)NC\3=O)ccc2)c1,,C13661865,99.994171,0,0,0,1,0,0,1,0,0,1
O=C(C)N1CCc2c(c(NC(=O)c3nn(CC)cc3)sc2C1)-c1sc2ccccc2n1,,C13702465,100,0,0,0,1,1,1,1,1,0,0
Brc1c(C(=O)NN2C(C)=Nc3sc4C[C@@H](C)CCc4c3C2=O)nn(CC)c1,,C02778892,99.0494,0,0,0,0,0,0,0,0,0,0
Clc1c(NC(=O)/C(=C\c2cn(CC(=O)N3CCOCC3)c3ccccc23)/C#N)cccc1,,C01097131,100,0,0,0,1,0,1,0,0,0,0
O=C1N(Cc2occc2)[C@@H](c2c(-c3ccncc3)nn(-c3ccccc3)c2)Nc2ccccc12,,C15248715,95.294968,0,0,0,1,0,0,0,0,0,0
Brc1cc(C)c(NC(=O)CN(C)C(=O)CN2C(=O)c3ccccc3C2=O)cc1,,C15557693,100,0,0,0,1,1,1,1,0,1,1
FC(F)(F)c1c([C@H]2CC(=O)Nc3n(-c4nc(-c5ccccc5)cnn4)nc(C)c23)cccc1,,C15670369,99.798874,0,0,0,1,0,0,1,0,0,0
Clc1ccc(-c2nc(-n3nc(C)c4[C@@H](c5cc(F)cc(F)c5)CC(=O)Nc34)nnc2)cc1,,C15670437,99.797272,0,0,0,1,0,0,1,0,0,0
O=C(NC(C)C)CN1C(=O)C2(N(c3ccccc3)C1)CCN(C(=O)c1c(C)cccc1)CC2,,C16612567,100,0,0,0,0,0,1,0,0,0,0
S(CC(=O)Nc1c(C)n(C)nc1C)C=1N(C2CCCC2)C(=O)c2c(C)c(C)sc2N=1,,C17721170,99.390785,0,0,0,1,0,1,0,0,0,0
O=C(N(C)CC=1Nc2ccccc2C(=O)N=1)c1c(-c2ccccc2)nn(-c2ccc(C)cc2)c1,,C20928968,79.61219,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(CC)c1cc(C(=O)Nc2n(-c3sc4cccc(F)c4n3)nc(C)c2)ccc1,,C21685649,99.922768,0,0,0,1,1,1,1,1,1,1
S(=O)(=O)(CC)N1CCC2(C(C(=O)Nc3cc(C(F)(F)F)ccc3)=C(C)C(=O)O2)CC1,,C21887623,100,0,0,0,0,0,0,0,1,1,0
S(=O)(=O)(N(C)C)c1cc(C(=O)Nc2scc(-c3ccc4OCCc4c3)n2)c(C)cc1,,C22192230,100,0,0,0,1,1,1,0,1,0,1
O=C(Nc1c(C(=O)N2CCCCC2)cccc1)c1ccc2C(=O)N3CCCCCC3=Nc2c1,,C23685378,97.167473,0,0,0,0,0,0,0,1,0,0
O=C(Nc1scc(C[NH+]2C[C@@H](C)O[C@H](C)C2)n1)c1c(C)c2c(C)nc(CC)nc2s1,,C12744823,86.801743,0,0,0,0,0,0,0,0,0,0
S([C@@H](C)C(=O)c1ccc2OCC(=O)Nc2c1)C=1N(CC)C(=O)c2c(C)c(C)sc2N=1,,C25699962,99.464195,0,0,0,1,0,0,0,0,1,1
Fc1cc([C@@H](NC(=O)c2cc(-c3sccc3)nc3n(C)nc(C)c23)c2n(C)ccn2)ccc1,,C26741535,77.527008,0,0,0,1,0,1,1,0,0,0
Fc1c(NC(=O)c2ccc(N3C(C)=Nc4ccccc4C3=O)cc2)cc(C(OC)=O)c(F)c1,,C31028395,98.447556,0,0,0,0,0,1,0,1,0,0
Fc1ccc([C@@H](NC(=O)CN2S(=O)(=O)c3cccc4cccc2c34)c2n(C)ccn2)cc1,,C29813510,77.727898,0,0,0,0,0,0,1,0,0,1
O[C@H](C1CCN(C(=O)c2cc(-c3c(C)oc(C)c3)nc3onc(C)c23)CC1)c1ccccc1,,C31269667,99.99765,0,0,0,1,0,0,0,0,1,0
Brc1cc(F)c(NC(=O)N2CC[NH+](CCn3cnc4cccnc34)CC2)cc1,,C33139695,51.617764,0,0,0,1,0,0,1,1,0,0
Fc1cc(-n2c(C)c(C(=O)CN3C(=O)[C@@](C)(c4ccc(C#N)cc4)NC3=O)cc2C)ccc1,,C23448600,99.999588,0,0,0,0,0,0,1,0,0,1
Clc1c(F)ccc(S(=O)(=O)N2CCN([C@H](C)C=3Nc4ccccc4C(=O)N=3)CC2)c1,,C36387067,74.108498,0,0,0,1,0,0,0,0,0,0
Clc1cc(N2C(=O)N(CC(=O)NCc3occc3)c3cc(Cl)ccc3C2=O)ccc1,,C37399449,100,0,0,0,0,0,0,0,0,0,0
Clc1c(CNC(=O)[C@H](C)N2C(=O)c3nn(-c4ccc(C)cc4)c(C)c3C(C)=N2)cccc1,,C15942996,99.958061,0,0,0,1,1,1,1,0,0,0
S([C@H](C)C1=NC(=O)C2=C(C)[C@@H](C)SC2=N1)[C@H]1N(C(c2occc2)N=N1)c1ccccc1,,C39620910,99.850838,0,0,0,0,0,1,0,0,0,0
FC(F)(F)c1cnc(N2CCN(CN3C(=O)[C@@]4(NC3=O)C[C@H](C)CC(C)(C)C4)CC2)cc1,,C13073383,98.003845,0,0,0,1,0,1,0,0,0,1
Clc1c(C)c2nccc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)c2cc1,,C40359249,75.883316,0,0,0,1,0,0,0,1,1,0
S(Cc1occc1)c1oc(/C=C/2\C(=O)N=C3SC(c4c(C)cccc4)=NN3C\2=[NH2+])cc1,,C41108152,99.915787,0,0,0,0,0,0,0,0,0,0
Brc1cc(Cl)c(NC(=O)c2oc(S(=O)(=O)N3CCOCC3)cc2)cc1,,C45713883,100,0,0,0,1,1,1,0,1,1,0
Brc1ccc(C2=NC=3N([C@@H](c4ccccc4)C2)NC(=NS(=O)(=O)C)N=3)cc1,,C13123066,45.253075,0,0,0,1,0,1,1,0,1,0
Clc1c(N2C(=O)C[C@H](C(=O)Nc3sc4cc(S(=O)(=O)C)ccc4n3)C2)cccc1,,C14462549,58.973804,0,0,0,1,1,1,1,1,1,0
Fc1c(-c2n3CCCCCc3nn2)cc(NC(=O)c2ccc(CN3C(=O)CCC3)cc2)cc1,,C29906121,99.786301,0,0,0,0,0,1,0,1,0,0
S([C@@H](C)C=1Nc2sc3C[C@H](C)CCc3c2C(=O)N=1)c1oc(Cc2nc(C)sc2)nn1,,C58652255,97.405609,0,0,0,1,0,1,1,0,0,1
S(=O)(=O)(N1C[C@@H](C)C[C@H](C)C1)c1cc(C(=O)Nc2cc(F)c(-n3cncc3)cc2)ccc1,,C59422026,89.983002,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N1CCN(c2nc(C)nc3sc4CCCc4c23)CC1)c1c(O)ccc(C)c1,,C59577435,43.036068,0,0,0,0,0,0,0,0,0,0
Fc1ccc(C=2N(CC(=O)Nc3ccc(-c4[nH+]c5n(c4)C=CC=N5)cc3)C(=O)SC=2C)cc1,,C58304912,54.56881,0,0,0,0,0,0,0,0,0,0
Brc1c(NC(=O)CN2C(=O)N3C=Nc4sc(C)c(C)c4C3=N2)ccc(C)c1,,C64945617,90.892395,0,0,0,1,0,1,1,0,0,0
Clc1ccc(N2N=C(C(=O)NCCc3sccc3)S(=O)(=O)c3cccnc23)cc1,,C65183482,99.97731,0,0,0,1,0,1,1,0,0,0
O=C([O-])CC[C@H](C)[C@@H]1[C@@]2(C)C(=O)C[C@@H]3[C@@]4(C)CCC5(OCCO5)C[C@H]4CC(=O)[C@@H]3[C@@H]2CC1,,C03850237,98.943672,0,0,0,1,0,0,0,1,0,0
S=C1N([C@@H](C(=O)[O-])c2ccccc2)C(=O)/C(=C/c2oc(-c3c([N+](=O)[O-])cccc3)cc2)/S1,,C02381911,99.910278,0,0,0,1,0,1,0,0,0,0
Clc1c(CN2C(SCC(=O)N3CCOCC3)=Nc3cc(C(=O)[O-])ccc3C2=O)cccc1,,C13035231,97.182312,0,0,0,1,0,1,0,0,0,1
S(Cc1sc2ccccc2n1)C=1N(C[C@H]2OCCC2)C(=O)c2ccc(C(=O)[O-])cc2N=1,,C13052928,96.854507,0,0,0,1,0,0,0,0,0,1
Brc1c(C=O)cc(OS(=O)(=O)c2c(Cl)cc(Cl)c(C(=O)[O-])c2)c(OC)c1,,C13067410,99.918144,0,0,1,1,0,1,0,0,1,0
Brc1c(S(=O)(=O)N(C)[C@@H](C)c2sc3ccccc3n2)cc(C(=O)[O-])cc1,,C13198904,99.502144,0,0,0,1,0,1,0,0,1,1
S([C@H](C)C(=O)c1c(C)n(c(C)c1)-c1ccccc1)C=1N(C)C(=O)c2ccc(C(=O)[O-])cc2N=1,,C13200527,96.743301,0,0,0,1,0,1,0,0,0,0
Brc1c(CSC=2N(C)C(=O)c3ccc(C(=O)[O-])cc3N=2)cc2OCCOc2c1,,C13200766,96.363159,0,0,0,1,0,0,0,0,0,0
S(CC(=O)N1CCC(C(=O)[O-])CC1)c1c(C#N)c(C(F)(F)F)cc(-c2sccc2)n1,,C13209610,99.135857,0,0,0,1,0,0,0,0,1,0
Clc1cc(CSc2nn3C(C)=C(CCC(=O)[O-])C(C)=Nc3n2)cc2OCCCOc12,,C13210645,85.118225,0,0,0,1,1,1,0,0,1,1
S=C1N(CCC(=O)[O-])C(=O)/C(=C/c2c(-c3c(C)cccc3)nn(-c3ccccc3)c2)/S1,,C13362859,99.453171,0,0,0,1,0,0,0,1,0,0
S(CC(=O)N1CCC(C(=O)[O-])CC1)C=1N(CC)C(=O)c2c(sc3C[C@H](C)CCc23)N=1,,C13417306,98.67263,0,0,0,1,0,0,0,0,0,1
Clc1ccc(-n2c(C)c(C(=O)CN3C(=O)c4c(C)c(C(=O)[O-])sc4N=C3)cc2C)cc1,,C13417638,99.271225,0,0,0,1,0,0,0,0,0,1
Fc1c(C)ccc(-n2c(C)c(C(=O)CN3C(=O)c4c(C)c(C(=O)[O-])sc4N=C3)cc2C)c1,,C13418221,99.271301,0,0,0,1,0,0,0,0,0,1
S=C1N(CC(=O)[O-])C(=O)/C(=C/c2c(-c3cc(F)c(C)cc3)nn(-c3ccccc3)c2)/S1,,C16805334,99.880348,0,0,0,0,0,0,0,1,0,0
S=C1N(c2ccc(OCC)cc2)C(=O)/C(=C/c2c(C)n(c(C)c2)-c2ccc(C)cc2)/C(=O)N1,,C01240107,99.220245,0,0,0,1,0,0,0,0,0,0
Fc1cccc2C[C@@]3(C(=O)N(c4ccccc4)C(=O)NC3=O)[C@H]3N(CCN(c4ccccc4)C3)c12,,C25185204,99.994263,0,0,0,0,0,1,1,0,0,0
Clc1sc(S(=O)(=O)Nc2c(C(=O)N3CCN(c4ccccc4)CC3)cccc2)cc1,,C06190279,66.269386,0,0,0,1,0,1,0,0,1,1
S=C1N(CCC(=O)[O-])C(=O)/C(=C\C2=C(N3C[C@H](C)C[C@H](C)C3)[NH+]=C3N(C2=O)C=C(C)C=C3)/S1,,C26893958,94.025475,0,0,0,1,0,0,0,1,1,0
Clc1ccc(N2C(=O)/C(=C\c3c(C)n(c(C)c3)-c3cc([N+](=O)[O-])ccc3)/C(=O)NC2=S)cc1,,C14257347,99.168442,0,0,0,0,0,1,0,0,0,0
S(=O)(=O)(Nc1ccc(C(=O)C)cc1)c1c(C)n(-c2nnc(-c3ccccc3)cc2)nc1C,,C33307953,53.168037,0,0,1,1,0,1,0,1,0,0
O=C(c1oc(C)cc1)C=1[C@@H](N(c2sc3cc(OCC)ccc3n2)C(=O)C=1[O-])c1oc(C)cc1,,C33552394,99.743362,0,0,0,1,0,1,0,0,0,0
Fc1ccc(N2C(=O)C(C=3C(=O)N(c4ccc(C)cc4)C(=O)C=3N(CC)CC)=C(C)N2)cc1,,C35960803,87.564568,0,0,0,0,0,1,0,0,0,1
Brc1cc([C@@H]2N(c3sc(C)nn3)C(=O)C([O-])=C2C(=O)c2ccc3O[C@@H](C)Cc3c2)ccc1,,C09510461,98.792633,0,0,0,1,0,1,0,0,1,0
Brc1ccc(-c2nc3n(CCc4nnn[n-]4)nc(C)c3c(C(F)(F)F)c2)cc1,,C02638150,84.735977,0,0,0,1,0,1,0,0,0,0
S=C1N(CC(=O)[C-]2C(=O)N(Cc3ccc(C)cc3)C(=O)C(C#N)=C2C)C(=O)/C(=C/c2ccccc2)/S1,,C38624516,99.997925,0,0,0,1,0,0,0,0,0,0
Clc1ccc2N=C(SCC3=CC(=O)N=C4S[C@H](C(=O)[O-])C(C)=C34)N(CC=C)C(=O)c2c1,,C39680384,96.702667,0,0,0,1,0,1,0,0,0,0
Clc1cc(-c2n(CC)c(SCC3=CC(=O)N=C4S[C@@H](C(=O)[O-])C(C)=C34)nn2)ccc1,,C39690063,99.61895,0,0,0,0,0,0,0,0,0,0
S(CC1=NC(=O)C2=C(C)[C@@H](C(=O)[O-])SC2=N1)c1nc(C)nc2sc3CCCCc3c12,,C39691584,99.489929,0,0,0,1,0,1,0,0,0,1
S(CC1=NC(=O)C2=C(C)[C@H](C(=O)[O-])SC2=N1)c1ncnc2sc(-c3ccccc3)cc12,,C39691599,99.752029,0,0,1,0,0,1,0,0,0,0
S(CC1=CC(=O)N=C2S[C@@H](C(=O)[O-])C(C)=C12)c1n(C2CC2)c(N2CCC(C)CC2)nn1,,C39693273,76.836601,0,0,0,0,0,0,0,0,0,0
Brc1c(-c2oc(/C=C/C(=O)C3=C(C)[C@@H](C(=O)[O-])N=C3C)cc2)ccc([N+](=O)[O-])c1,,C39701084,99.746506,0,0,0,1,0,0,0,0,1,0
Brc1ccc(-c2oc(/C=C\3/C(=O)N(CC(=O)[O-])C(=O)c4ccccc/34)cc2)cc1,,C39715270,99.891785,0,0,0,1,0,0,0,0,0,0
O=C(Nc1sc(CC)nn1)/C(=C/c1c(-c2oc3ccccc3c2)nn(-c2ccccc2)c1)/C#N,,C39997955,94.012596,0,0,0,0,0,0,0,0,0,0
O=C1N(c2ccccc2)c2ccccc2C(=O)C1=C(NC=1C(=O)N(N(C)C=1C)c1ccccc1)C,,C01091740,99.969368,0,0,0,0,0,1,0,0,0,0
Clc1c(Cl)ccc(N2C(=O)/C(=C/3\C(=O)N(CC(=O)[O-])c4ccccc\34)/SC2=S)c1,,C33475745,99.84964,0,0,0,0,0,1,0,0,0,0
Brc1ccc2n(CCOc3ccccc3)cc(/C=C\3/C(=O)N(CC)C(=O)NC/3=O)c2c1,,C59087291,99.997093,0,0,0,0,0,1,1,0,1,0
Clc1c(Cl)cccc1N1C(=O)/C(=C\c2c(C)n(C[C@H]3OCCC3)c(C)c2)/C(=O)NC1=S,,C59109224,99.11673,0,0,0,0,0,0,1,0,0,0
S=C1N(c2c(F)cccc2)C(=O)/C(=C/c2c(C)n(c(C)c2)-c2c(C)cc([N+](=O)[O-])cc2)/C(=O)N1,,C59135939,98.990128,0,0,0,0,0,1,0,0,0,0
Brc1c(OCC#N)ccc(/C=C\2/C(=O)N(c3c(F)cccc3)C(=S)NC/2=O)c1,,C59136030,98.36554,0,0,0,0,0,1,0,0,0,0
Brc1c(OCC#C)c(OCC)cc(/C=C\2/C(=O)N(c3c(F)cccc3)C(=S)NC/2=O)c1,,C59136309,98.353416,0,0,0,0,0,1,0,0,0,0
S=C1N(c2ccc(OC)cc2)C(=O)/C(=C/c2c(C)n(c(C)c2)-c2ccc(F)cc2)/C(=O)N1,,C02265717,99.221703,0,0,0,0,0,1,0,0,0,0
Brc1c(N2CCCC2)oc(/C=C/2\C(=O)N(c3cc(C)c(C)cc3)C(=O)NC\2=O)c1,,C59302582,99.992477,0,0,0,0,0,0,0,0,0,0
S=C1N(C)C(=O)/C(=C\c2c(C)n(c(C)c2)-c2ccc(C(=O)[O-])cc2)/C(=O)N1c1ccc(OCC)cc1,,C59594860,99.071724,0,0,0,1,0,1,0,0,0,0
Brc1c(C(OC)=O)cc(S(=O)(=O)Nc2cc([N+](=O)[O-])c(Cl)cc2)cc1,,C59851035,93.749588,0,0,0,1,0,1,0,0,1,0
Clc1cc(Cl)cc(-n2c(C)c(/C=C\3/C(=O)N(Cc4occc4)C(=O)NC/3=O)cc2C)c1,,C13551142,99.995544,0,0,0,0,0,0,0,0,0,0
Fc1ccc(N2C(=O)/C(=C/c3n(CCOc4c(C)cc(C)cc4)ccc3)/C(=O)NC2=O)cc1,,C17197135,99.986549,0,0,0,0,0,1,0,0,0,0
S(=O)(=O)(Nc1cc(C(=O)N(C)Cc2nc(C)c3ccccc3n2)ccc1)c1cc(F)c(C)cc1,,C62625927,95.169273,0,0,0,1,0,1,0,1,1,1
Clc1c(OC)ccc(N2C(=O)/C(=C/c3n(Cc4c(F)cccc4)ccc3)/C(=O)NC2=O)c1,,C13570413,99.986923,0,0,0,0,0,0,1,0,0,0
S(=O)(=O)(Nc1cccc2CCCCc12)c1scc(-c2nc(C(=O)N3CCCC3)on2)c1,,C65097479,96.306847,0,0,0,1,0,1,1,0,0,0
Fc1c(N2CCN(C(=O)c3c(C)c4ccccc4o3)CC2)cc2N(CC)C=C(C(=O)[O-])C(=O)c2c1,,C09550296,98.378685,0,0,0,1,0,0,0,0,0,0
O=C([O-])C/C(=C\c1c(C)n([C@H]2CS(=O)(=O)CC2)nc1C)/c1sc2ccccc2n1,,C09593597,99.336868,0,0,0,1,0,1,0,1,0,1
S=C1N(CCC(=O)[O-])C(=O)/C(=C/c2nc(N(C(=O)C)c3ccccc3)sc2)/S1,,C12755883,99.470093,0,0,0,1,0,1,0,1,0,1
S(=O)(=O)(N(CC(=O)[O-])[C@H]1CS(=O)(=O)CC1)c1c(C)cc(C(C)(C)C)cc1C,,C13030209,99.836678,0,0,1,1,1,1,0,0,1,0
Clc1c(Cl)ccc(CN(C)C(=O)CN2C(=O)c3c(C(=O)[O-])c(C)oc3N=C2)c1,,C13057414,99.396667,0,0,0,1,1,1,0,0,1,1
FC(F)(F)c1cc(N2CCN(C(=O)CN3C(=O)c4c(C(=O)[O-])c(C)oc4N=C3)CC2)ccc1,,C13057529,99.396782,0,0,0,1,0,1,0,0,0,0
S(=O)(=O)(N1CCN(c2c([N+](=O)[O-])cc(C(=O)[O-])cc2)CC1)c1cc(F)c(F)cc1,,C13079460,98.8974,0,0,0,1,0,0,0,0,0,0
S(=O)(=O)(N(C)Cc1c(C)n(-c2ccccc2)nc1C)c1cc(C(=O)[O-])c(C)cc1,,C13089420,99.482117,0,0,1,1,0,1,0,1,1,1
S(=O)(=O)(N(C)[C@H](C)c1ccc(-n2ncnc2)cc1)c1c(C)c(C)cc(C(=O)[O-])c1,,C13199103,97.706696,0,0,0,1,0,0,0,0,1,1
S(CC=1N=C2SC=CN2C(=O)C=1)C=1N(CC)C(=O)c2ccc(C(=O)[O-])cc2N=1,,C13201597,95.557884,0,0,0,1,0,0,0,0,0,0
S(CC(=O)N1CCc2ccccc2C1)c1nn2C(C)=C(CCC(=O)[O-])C(C)=Nc2n1,,C13209755,88.471855,0,0,0,1,1,1,0,0,1,1
Fc1c(N2CCN(C(=O)c3sc(C)c(CC)c3)CC2)cc2N(CC)C=C(C(=O)[O-])C(=O)c2c1,,C13258514,98.378487,0,0,0,1,0,0,0,0,0,0
S(=O)(=O)(N1CCN(C(=O)/C=C/c2ccc(C(=O)[O-])cc2)CC1)c1c(F)cccc1,,C13409007,99.2435,0,0,0,1,0,0,0,0,0,0
FC(F)(F)c1nc(N2CCN(C(=O)c3n(C)ncc3C(=O)[O-])CC2)nc(C2CC2)c1,,C13645051,98.752029,0,0,0,1,0,1,0,0,0,0
Brc1ccc(N2/C(=N/C(=O)CCCC(=O)[O-])/S[C@@H]3CS(=O)(=O)C[C@@H]23)cc1,,C16741137,97.060989,0,0,1,1,0,0,0,1,1,0
Fc1c(/C=C\2/C(=O)N(CC(=O)N(C)c3c(C(=O)[O-])cccc3)C(=O)S/2)cccc1,,C16920245,99.13559,0,0,0,1,0,1,0,0,1,1
Clc1c(C(=O)[O-])ccc(-c2oc(/C=C\3/C(=O)N(CC(=O)N4CCOCC4)C(=O)S/3)cc2)c1,,C17167198,99.840805,0,0,0,1,0,1,0,0,0,0
O=[N+]([O-])c1ccc([C@H]2N(c3sc(C)nn3)C(=O)C([O-])=C2C(=O)c2ccccc2)cc1,,C08926638,98.942963,0,0,0,1,0,1,0,0,0,0
